Created,Duration,PlayedDuration,FileName,IsPlayInterrupted,PassengerCount,PlayStarted,PlayStopped,ResourceId,Route,StartedLatitude,StartedLongitude,StoppedLatitude,StoppedLongitude,Trip,UnitName,VehicleId
12/29/2017 1:59:48 PM,30,6,kq1iievp.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:54 PM,24d8519b-186f-483c-ab44-5c9c5cd9cce8,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,kq1iievp.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,24d8519b-186f-483c-ab44-5c9c5cd9cce8,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,28,kq1iievp.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:16 PM,24d8519b-186f-483c-ab44-5c9c5cd9cce8,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,23,ugaotxjs.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:11 PM,66f2b2c9-3ec9-467a-9f1a-6b48a84ee2b4,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,ugaotxjs.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,66f2b2c9-3ec9-467a-9f1a-6b48a84ee2b4,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,ugaotxjs.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,66f2b2c9-3ec9-467a-9f1a-6b48a84ee2b4,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,19,fuj4d1kd.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:07 PM,098b4326-26c8-4b27-9093-28b23fdbecc3,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,fuj4d1kd.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,098b4326-26c8-4b27-9093-28b23fdbecc3,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,4,2xwj3cyf.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:52 PM,dc641491-86c9-4667-a36d-99f68a169d8e,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,16,lbz1lhat.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:04 PM,8f5625b7-7c4c-46a0-b63f-ad53d5ad3903,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,e2ehweim.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,2909a618-de70-4ba0-b11b-363e83039492,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,28,xatny5sr.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:16 PM,d2141cff-242e-4aae-bdad-c94ca63f50a3,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,28,xatny5sr.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:16 PM,d2141cff-242e-4aae-bdad-c94ca63f50a3,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,9,xatny5sr.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:57 PM,d2141cff-242e-4aae-bdad-c94ca63f50a3,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,13,xatny5sr.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:01 PM,d2141cff-242e-4aae-bdad-c94ca63f50a3,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,25,xatny5sr.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:13 PM,d2141cff-242e-4aae-bdad-c94ca63f50a3,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,xatny5sr.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,d2141cff-242e-4aae-bdad-c94ca63f50a3,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,xatny5sr.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,d2141cff-242e-4aae-bdad-c94ca63f50a3,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,xatny5sr.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,d2141cff-242e-4aae-bdad-c94ca63f50a3,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,19,v3tcduim.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:07 PM,133ccdfe-f566-4a86-ae6b-d6585d148033,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,4sbhjddj.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,08635bc9-d04a-4433-b61d-cc216565e2d1,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,20,4sbhjddj.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:08 PM,08635bc9-d04a-4433-b61d-cc216565e2d1,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,20,4sbhjddj.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:08 PM,08635bc9-d04a-4433-b61d-cc216565e2d1,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,fjbx2a1c.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,1c372662-c886-44a0-8a4a-6e0fc70b3559,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,29,tagvhzt5.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:17 PM,8cda8245-9fb9-44dd-819d-ef6066ceeec3,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,9,tagvhzt5.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:57 PM,8cda8245-9fb9-44dd-819d-ef6066ceeec3,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,tagvhzt5.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,8cda8245-9fb9-44dd-819d-ef6066ceeec3,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,yf3kpuoc.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,dd8c69dd-240f-4b07-8b26-9bf7b2ccad6c,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,29,yf3kpuoc.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:17 PM,dd8c69dd-240f-4b07-8b26-9bf7b2ccad6c,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,17,yf3kpuoc.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:05 PM,dd8c69dd-240f-4b07-8b26-9bf7b2ccad6c,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,26,yf3kpuoc.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:14 PM,dd8c69dd-240f-4b07-8b26-9bf7b2ccad6c,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,yf3kpuoc.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,dd8c69dd-240f-4b07-8b26-9bf7b2ccad6c,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,9,bjtn23xy.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:57 PM,e3bcfa50-6e98-49fb-a0e0-524a1afabca0,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,e520323n.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,e5a98013-fb46-464d-999c-fee14daa3b30,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,8,e520323n.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:56 PM,e5a98013-fb46-464d-999c-fee14daa3b30,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,23,e520323n.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:11 PM,e5a98013-fb46-464d-999c-fee14daa3b30,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,7,e520323n.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:55 PM,e5a98013-fb46-464d-999c-fee14daa3b30,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,bhocathx.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,d6ff232a-150a-47d4-819c-e7223fe8bf25,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,xc0kbpxd.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,86dd5f06-8f9b-4fc3-bcca-784a50a36336,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,xc0kbpxd.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,86dd5f06-8f9b-4fc3-bcca-784a50a36336,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,xc0kbpxd.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,86dd5f06-8f9b-4fc3-bcca-784a50a36336,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,19,pribnwfn.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:07 PM,8175778b-46a3-4f36-a876-2fc3717cd595,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,12,pribnwfn.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:00 PM,8175778b-46a3-4f36-a876-2fc3717cd595,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,pribnwfn.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,8175778b-46a3-4f36-a876-2fc3717cd595,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,1,qovj1jhx.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:49 PM,394e0074-6730-413b-99f6-1e47c65321ad,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,e3hi0k2k.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,e2b9d955-4813-4673-b7bb-e1418a96c424,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,e3hi0k2k.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,e2b9d955-4813-4673-b7bb-e1418a96c424,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,e3hi0k2k.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,e2b9d955-4813-4673-b7bb-e1418a96c424,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,10,e3hi0k2k.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:58 PM,e2b9d955-4813-4673-b7bb-e1418a96c424,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,afdinvim.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,597807de-e24b-43ab-8394-afd34fe2b4ba,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,18,afdinvim.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:06 PM,597807de-e24b-43ab-8394-afd34fe2b4ba,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,1,z4kaoapq.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:49 PM,3c1bb746-8b3e-4280-b61d-3908e0d7ecb8,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,z4kaoapq.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,3c1bb746-8b3e-4280-b61d-3908e0d7ecb8,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,z4kaoapq.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,3c1bb746-8b3e-4280-b61d-3908e0d7ecb8,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,z4kaoapq.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,3c1bb746-8b3e-4280-b61d-3908e0d7ecb8,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,6,z4kaoapq.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:54 PM,3c1bb746-8b3e-4280-b61d-3908e0d7ecb8,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,z4kaoapq.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,3c1bb746-8b3e-4280-b61d-3908e0d7ecb8,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,z4kaoapq.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,3c1bb746-8b3e-4280-b61d-3908e0d7ecb8,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,29,z4kaoapq.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:17 PM,3c1bb746-8b3e-4280-b61d-3908e0d7ecb8,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,5,4fc0xjob.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:53 PM,a2ca127e-97f4-414e-be54-f06a9e8f4cd2,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,9,s1wua0zs.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:57 PM,3910bea1-daa9-476b-8825-9918d88b7def,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,23,vb21be4v.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:11 PM,24a73d6d-6fe0-4f1d-886a-3659dc0efa83,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,bihd1tin.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,62073a99-38f4-481a-b0ff-6af3ebc34302,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,s2qa15b2.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,734d749a-0769-4297-bf7d-45195ceb430a,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,f1ajhyn0.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,89abd4a4-cc63-45b1-9dd1-303205d70fa7,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,2,0nccl42q.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:50 PM,b3378244-7c68-4246-b076-139a547b68bd,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,10,0nccl42q.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:58 PM,b3378244-7c68-4246-b076-139a547b68bd,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,0nccl42q.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,b3378244-7c68-4246-b076-139a547b68bd,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,v5jhbjrr.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,f0b14fda-573c-4702-8d3f-e4f653472ba0,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,1,jy05bfg4.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:49 PM,969f7e88-a15d-4f02-b9ab-bcf58c2e53d4,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,5,jy05bfg4.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:53 PM,969f7e88-a15d-4f02-b9ab-bcf58c2e53d4,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,13,jhji5dqd.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:01 PM,0fb39cbf-cb57-41af-ac73-0838b8e4ee09,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,10,bq32sl4n.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:58 PM,cee965b0-ec5e-4fb6-8645-94246ba2d9f2,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,bq32sl4n.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,cee965b0-ec5e-4fb6-8645-94246ba2d9f2,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,bq32sl4n.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,cee965b0-ec5e-4fb6-8645-94246ba2d9f2,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,tf5cpbfe.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,cf33bb06-4cc6-4480-8439-9c9d8923c26b,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,26,dordmifm.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:14 PM,b74abb13-b9d9-4969-ada4-6df635b61642,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,2,bxrvit1r.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:50 PM,9e5886d8-0bfd-49d8-ac1a-be6425f40370,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,4,bxrvit1r.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:52 PM,9e5886d8-0bfd-49d8-ac1a-be6425f40370,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,0fjjw4bn.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,c8874329-6626-4f66-813a-0b1b6b824273,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,zcznbvgr.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,47e3a539-34e7-46d1-8438-6ad146908636,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,zcznbvgr.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,47e3a539-34e7-46d1-8438-6ad146908636,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,zcznbvgr.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,47e3a539-34e7-46d1-8438-6ad146908636,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,a5qrghmk.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,2476dd84-3999-4837-9d60-8516cc1c7e18,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,2,x0esfxwc.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:50 PM,9f575616-397f-4cb4-bf3e-46f5cf1693bf,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,ct1ihap5.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,e5c5b5e2-d66a-4814-b7b6-c956ab7f3cd4,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,6,ct1ihap5.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:54 PM,e5c5b5e2-d66a-4814-b7b6-c956ab7f3cd4,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,ct1ihap5.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,e5c5b5e2-d66a-4814-b7b6-c956ab7f3cd4,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,kj3eudrm.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,73602a3d-e621-4c39-80b7-7220bcd7a48b,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,23,kj3eudrm.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:11 PM,73602a3d-e621-4c39-80b7-7220bcd7a48b,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,v5pbn12p.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,009b1b38-c9b1-46b6-8183-1f5d4072731f,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,v5pbn12p.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,009b1b38-c9b1-46b6-8183-1f5d4072731f,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,7,v5pbn12p.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 1:59:55 PM,009b1b38-c9b1-46b6-8183-1f5d4072731f,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,30,v5pbn12p.jpg,False,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:18 PM,009b1b38-c9b1-46b6-8183-1f5d4072731f,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
12/29/2017 1:59:48 PM,30,23,ieovsrs5.jpg,True,0,12/29/2017 1:59:48 PM,12/29/2017 2:00:11 PM,d30906d6-88ee-4780-bc17-2b79379194c6,ROUTE_12/29/2017 1:59:48 PM,33.019844,-96.698883,,,,TFT-83-40-E1,123456789
